task_id,worker_id,task_text,answer_text,label,is_colluder,gang_id,source_model,attack_scenario
t_00026,w_0010,Judge the viewer's attitude toward the film and explain the evidence. Focus on contrast and give a short explanation.,"From the details it is positive because evidence, explanation, attitude stands out. I notice the detail is enough for the label. that is just the sign I would use the clue is pretty direct I may be missing a detail it does",positive,0,normal,human,basic_collusion
t_00026,w_0021,Judge the viewer's attitude toward the film and explain the evidence. Focus on contrast and give a short explanation.,"I would say it is positive because evidence, toward, explain stands out. maybe the detail is enough for the label. I may be missing a detail the clue is pretty direct that is just the sign I would use it does not look very ambiguous that is just the sign I would",positive,0,normal,human,basic_collusion
t_00009,w_0007,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"A careful reading suggests that negative is the most plausible answer notably the response consistently refers to classify, concise, review; The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation the answer follows from the described evidence the answer follows from the described evidence the",negative,1,gang_01,GPT-4,basic_collusion
t_00009,w_0000,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"Overall, negative is the most plausible answer moreover the response consistently refers to wording, provide, explanation. The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation the answer follows from the described evidence the wording is internally consistent the main clue remains visible the",negative,1,gang_00,GPT-3.5-turbo,basic_collusion
t_00009,w_0015,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"My guess is it is negative because focus, explanation, sentiment stands out. I notice the detail is enough for the label. that is just the sign I would use that is just the sign I would use that is just",negative,0,normal,human,basic_collusion
t_00009,w_0016,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"From the details it is negative because explanation, wording, review stands out. maybe the detail is enough for the label. that is just the sign I would use it does not look very ambiguous the clue is pretty direct I may be missing",negative,0,normal,human,basic_collusion
t_00009,w_0029,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"I think it is negative because provide, short, wording stands out. it feels like the detail is enough for the label. the clue is pretty direct I may be missing a detail I may be missing a detail that is just the sign I would use I",negative,0,normal,human,basic_collusion
t_00009,w_0026,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"The answer looks like it is negative because wording, short, concise stands out. probably the detail is enough for the label. I may be missing a detail the clue is pretty direct that is just the sign",negative,0,normal,human,basic_collusion
t_00041,w_0008,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on word choice and give a short explanation.,"A careful reading suggests that negative is the most plausible answer notably the response consistently refers to rationale, provide, short; The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation the wording is internally consistent the wording",negative,1,gang_01,GPT-4,basic_collusion
t_00041,w_0000,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on word choice and give a short explanation.,"Overall, negative is the most plausible answer moreover the response consistently refers to provide, sentiment, grounded. The explanation remains coherent, balanced, and task aligned. the answer follows from the described evidence the wording is internally consistent the answer follows",negative,1,gang_00,GPT-3.5-turbo,basic_collusion
t_00041,w_0016,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on word choice and give a short explanation.,"I think it is negative because short, review, focus stands out. probably the detail is enough for the label. I may be missing a detail the clue is pretty direct the clue is pretty direct the clue is pretty direct it does not look very",negative,0,normal,human,basic_collusion
t_00041,w_0013,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on word choice and give a short explanation.,"I think it is negative because classify, rationale, choice stands out. I notice the detail is enough for the label. the clue is pretty direct it does not look very ambiguous I may be missing a detail it does not look very ambiguous I may be missing a",negative,0,normal,human,basic_collusion
t_00041,w_0014,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on word choice and give a short explanation.,"From the details it is negative because rationale, sentiment, grounded stands out. it feels like the detail is enough for the label. that is just the sign I would use the clue is pretty direct the clue is pretty direct the clue is pretty direct the clue",negative,0,normal,human,basic_collusion
t_00041,w_0023,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on word choice and give a short explanation.,"I think it is negative because grounded, explanation, short stands out. kind of the detail is enough for the label. the clue is pretty direct I may be missing a detail I may be missing a detail that is just the sign I would use the clue is",negative,0,normal,human,basic_collusion
